Date_Time,Cell96,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 12:47:48,0.745,0.745,Cell96
2022-10-10 12:47:49,0.744,0.744,Cell96
2022-10-10 12:47:50,0.741,0.741,Cell96
2022-10-10 12:47:51,0.741,0.741,Cell96
2022-10-10 12:47:52,0.74,0.74,Cell96
2022-10-10 12:47:54,0.737,0.737,Cell96
2022-10-10 12:47:55,0.735,0.735,Cell96
2022-10-10 12:47:56,0.728,0.728,Cell96
2022-10-10 12:47:56,0.726,0.726,Cell96
2022-10-10 12:47:57,0.722,0.722,Cell96
2022-10-10 12:47:59,0.723,0.723,Cell96
2022-10-10 12:48:00,0.722,0.722,Cell96
2022-10-10 12:48:01,0.723,0.723,Cell96
2022-10-10 12:48:02,0.725,0.725,Cell96
2022-10-10 12:48:03,0.723,0.723,Cell96
2022-10-10 12:48:04,0.72,0.72,Cell96
2022-10-10 12:48:05,0.718,0.718,Cell96
2022-10-10 12:48:06,0.717,0.717,Cell96
2022-10-10 12:48:07,0.714,0.714,Cell96
2022-10-10 12:48:09,0.715,0.715,Cell96
2022-10-10 12:48:10,0.717,0.717,Cell96
2022-10-10 12:48:11,0.712,0.712,Cell96
2022-10-10 12:48:12,0.712,0.712,Cell96
2022-10-10 12:48:13,0.708,0.708,Cell96
2022-10-10 12:48:14,0.708,0.708,Cell96
2022-10-10 12:48:16,0.709,0.709,Cell96
2022-10-10 12:48:17,0.707,0.707,Cell96
2022-10-10 12:48:18,0.709,0.709,Cell96
2022-10-10 12:48:18,0.708,0.708,Cell96
2022-10-10 12:48:19,0.708,0.708,Cell96
2022-10-10 12:48:21,0.706,0.706,Cell96
2022-10-10 12:48:22,0.706,0.706,Cell96
2022-10-10 12:48:23,0.706,0.706,Cell96
2022-10-10 12:48:24,0.703,0.703,Cell96
2022-10-10 12:48:25,0.7,0.7,Cell96
2022-10-10 12:48:26,0.698,0.698,Cell96
2022-10-10 12:48:27,0.7,0.7,Cell96
2022-10-10 12:48:28,0.698,0.698,Cell96
2022-10-10 12:48:29,0.698,0.698,Cell96
2022-10-10 12:48:30,0.695,0.695,Cell96
2022-10-10 12:48:31,0.697,0.697,Cell96
2022-10-10 12:48:32,0.697,0.697,Cell96
2022-10-10 12:48:34,0.695,0.695,Cell96
2022-10-10 12:48:35,0.69,0.69,Cell96
2022-10-10 12:48:36,0.691,0.691,Cell96
2022-10-10 12:48:36,0.689,0.689,Cell96
2022-10-10 12:48:37,0.69,0.69,Cell96
2022-10-10 12:48:38,0.69,0.69,Cell96
2022-10-10 12:48:40,0.689,0.689,Cell96
2022-10-10 12:48:41,0.683,0.683,Cell96
2022-10-10 12:48:42,0.68,0.68,Cell96
2022-10-10 12:48:43,0.681,0.681,Cell96
2022-10-10 12:48:44,0.679,0.679,Cell96
2022-10-10 12:48:45,0.68,0.68,Cell96
2022-10-10 12:48:46,0.676,0.676,Cell96
2022-10-10 12:48:47,0.675,0.675,Cell96
2022-10-10 12:48:48,0.673,0.673,Cell96
2022-10-10 12:48:49,0.671,0.671,Cell96
2022-10-10 12:48:50,0.673,0.673,Cell96
2022-10-10 12:48:51,0.667,0.667,Cell96
2022-10-10 12:48:52,0.667,0.667,Cell96
2022-10-10 12:48:53,0.665,0.665,Cell96
2022-10-10 12:48:55,0.662,0.662,Cell96
2022-10-10 12:48:56,0.663,0.663,Cell96
2022-10-10 12:48:56,0.66,0.66,Cell96
2022-10-10 12:48:57,0.657,0.657,Cell96
2022-10-10 12:48:58,0.657,0.657,Cell96
2022-10-10 12:49:01,0.653,0.653,Cell96
2022-10-10 12:49:03,0.65,0.65,Cell96
2022-10-10 12:49:06,0.64,0.64,Cell96
2022-10-10 12:49:08,0.637,0.637,Cell96
2022-10-10 12:49:42,0.563,0.563,Cell96
2022-10-10 12:49:43,0.563,0.563,Cell96
2022-10-10 12:49:44,0.562,0.562,Cell96
2022-10-10 12:49:45,0.562,0.562,Cell96
2022-10-10 12:49:47,0.563,0.563,Cell96
2022-10-10 12:49:48,0.567,0.567,Cell96
2022-10-10 12:49:49,0.563,0.563,Cell96
2022-10-10 12:49:50,0.563,0.563,Cell96
2022-10-10 12:49:51,0.563,0.563,Cell96
2022-10-10 12:49:52,0.563,0.563,Cell96
2022-10-10 12:49:54,0.561,0.561,Cell96
2022-10-10 12:49:55,0.563,0.563,Cell96
2022-10-10 12:49:55,0.563,0.563,Cell96
2022-10-10 12:49:57,0.563,0.563,Cell96
2022-10-10 12:49:58,0.563,0.563,Cell96
2022-10-10 12:49:59,0.562,0.562,Cell96
2022-10-10 12:50:00,0.563,0.563,Cell96
2022-10-10 12:50:01,0.564,0.564,Cell96
2022-10-10 12:50:02,0.564,0.564,Cell96
2022-10-10 12:50:03,0.566,0.566,Cell96
2022-10-10 12:50:04,0.565,0.565,Cell96
2022-10-10 12:50:06,0.563,0.563,Cell96
2022-10-10 12:50:06,0.564,0.564,Cell96
2022-10-10 12:50:07,0.564,0.564,Cell96
2022-10-10 12:50:08,0.565,0.565,Cell96
2022-10-10 12:50:09,0.565,0.565,Cell96
2022-10-10 12:50:11,0.567,0.567,Cell96
2022-10-10 12:50:12,0.567,0.567,Cell96
2022-10-10 12:50:13,0.567,0.567,Cell96
2022-10-10 12:50:14,0.567,0.567,Cell96
2022-10-10 12:50:15,0.564,0.564,Cell96
2022-10-10 12:50:16,0.567,0.567,Cell96
2022-10-10 12:50:17,0.565,0.565,Cell96
2022-10-10 12:50:18,0.567,0.567,Cell96
2022-10-10 12:50:20,0.567,0.567,Cell96
2022-10-10 12:50:21,0.564,0.564,Cell96
2022-10-10 12:50:21,0.567,0.567,Cell96
2022-10-10 12:50:22,0.567,0.567,Cell96
2022-10-10 12:50:23,0.565,0.565,Cell96
2022-10-10 12:50:24,0.565,0.565,Cell96
2022-10-10 12:50:26,0.565,0.565,Cell96
2022-10-10 12:50:26,0.566,0.566,Cell96
2022-10-10 12:50:27,0.565,0.565,Cell96
2022-10-10 12:50:29,0.565,0.565,Cell96
2022-10-10 12:50:30,0.567,0.567,Cell96
2022-10-10 12:50:31,0.567,0.567,Cell96
2022-10-10 12:50:32,0.566,0.566,Cell96
2022-10-10 12:50:33,0.566,0.566,Cell96
2022-10-10 12:50:34,0.565,0.565,Cell96
2022-10-10 12:50:35,0.567,0.567,Cell96
2022-10-10 12:50:36,0.567,0.567,Cell96
2022-10-10 12:50:38,0.567,0.567,Cell96
2022-10-10 12:50:38,0.567,0.567,Cell96
2022-10-10 12:50:39,0.567,0.567,Cell96
2022-10-10 12:50:40,0.566,0.566,Cell96
2022-10-10 12:50:42,0.567,0.567,Cell96
2022-10-10 12:50:43,0.567,0.567,Cell96
2022-10-10 12:50:44,0.567,0.567,Cell96
2022-10-10 12:50:45,0.567,0.567,Cell96
2022-10-10 12:50:46,0.567,0.567,Cell96
2022-10-10 12:50:47,0.565,0.565,Cell96
2022-10-10 12:50:48,0.565,0.565,Cell96
2022-10-10 12:50:49,0.566,0.566,Cell96
2022-10-10 12:50:50,0.565,0.565,Cell96
2022-10-10 12:50:51,0.564,0.564,Cell96
2022-10-10 12:50:52,0.563,0.563,Cell96
2022-10-10 12:50:53,0.563,0.563,Cell96
2022-10-10 12:50:55,0.562,0.562,Cell96
2022-10-10 12:50:56,0.562,0.562,Cell96
2022-10-10 12:50:57,0.565,0.565,Cell96
2022-10-10 12:50:58,0.565,0.565,Cell96
2022-10-10 12:50:59,0.565,0.565,Cell96
2022-10-10 12:51:00,0.565,0.565,Cell96
2022-10-10 12:51:01,0.565,0.565,Cell96
2022-10-10 12:51:02,0.563,0.563,Cell96
2022-10-10 12:51:03,0.563,0.563,Cell96
2022-10-10 12:51:04,0.567,0.567,Cell96
2022-10-10 12:51:05,0.567,0.567,Cell96
2022-10-10 12:51:06,0.566,0.566,Cell96
2022-10-10 12:51:07,0.567,0.567,Cell96
2022-10-10 12:51:08,0.567,0.567,Cell96
2022-10-10 12:51:09,0.566,0.566,Cell96
2022-10-10 12:51:11,0.564,0.564,Cell96
2022-10-10 12:51:12,0.567,0.567,Cell96
2022-10-10 12:51:13,0.567,0.567,Cell96
2022-10-10 12:51:14,0.567,0.567,Cell96
2022-10-10 12:51:15,0.566,0.566,Cell96
2022-10-10 12:51:16,0.566,0.566,Cell96
2022-10-10 12:51:17,0.567,0.567,Cell96
2022-10-10 12:51:19,0.565,0.565,Cell96
2022-10-10 12:51:20,0.565,0.565,Cell96
2022-10-10 12:51:21,0.566,0.566,Cell96
2022-10-10 12:51:21,0.566,0.566,Cell96
2022-10-10 12:51:22,0.568,0.568,Cell96
2022-10-10 12:51:23,0.566,0.566,Cell96
2022-10-10 12:51:24,0.567,0.567,Cell96
2022-10-10 12:51:25,0.567,0.567,Cell96
2022-10-10 12:51:27,0.566,0.566,Cell96
2022-10-10 12:51:28,0.567,0.567,Cell96
2022-10-10 12:51:29,0.565,0.565,Cell96
2022-10-10 12:51:30,0.565,0.565,Cell96
2022-10-10 12:51:31,0.565,0.565,Cell96
2022-10-10 12:51:32,0.565,0.565,Cell96
2022-10-10 12:51:33,0.567,0.567,Cell96
2022-10-10 12:51:35,0.566,0.566,Cell96
2022-10-10 12:51:35,0.566,0.566,Cell96
2022-10-10 12:51:36,0.566,0.566,Cell96
2022-10-10 12:51:37,0.567,0.567,Cell96
2022-10-10 12:51:38,0.566,0.566,Cell96
2022-10-10 12:51:39,0.566,0.566,Cell96
2022-10-10 12:51:41,0.566,0.566,Cell96
2022-10-10 12:51:42,0.565,0.565,Cell96
2022-10-10 12:51:42,0.567,0.567,Cell96
2022-10-10 12:51:44,0.568,0.568,Cell96
2022-10-10 12:51:45,0.567,0.567,Cell96
2022-10-10 12:51:46,0.567,0.567,Cell96
2022-10-10 12:51:47,0.567,0.567,Cell96
2022-10-10 12:51:48,0.566,0.566,Cell96
2022-10-10 12:51:49,0.563,0.563,Cell96
2022-10-10 12:51:50,0.565,0.565,Cell96
2022-10-10 12:51:51,0.565,0.565,Cell96
2022-10-10 12:51:52,0.565,0.565,Cell96
2022-10-10 12:51:53,0.565,0.565,Cell96
2022-10-10 12:51:54,0.566,0.566,Cell96
2022-10-10 12:51:55,0.567,0.567,Cell96
2022-10-10 12:51:56,0.568,0.568,Cell96
2022-10-10 12:51:57,0.565,0.565,Cell96
2022-10-10 12:51:58,0.568,0.568,Cell96
2022-10-10 12:52:00,0.566,0.566,Cell96
2022-10-10 12:52:01,0.567,0.567,Cell96
2022-10-10 12:52:02,0.567,0.567,Cell96
2022-10-10 12:52:03,0.569,0.569,Cell96
2022-10-10 12:52:04,0.568,0.568,Cell96
2022-10-10 12:52:05,0.567,0.567,Cell96
2022-10-10 12:52:06,0.566,0.566,Cell96
2022-10-10 12:52:07,0.566,0.566,Cell96
2022-10-10 12:52:08,0.568,0.568,Cell96
2022-10-10 12:52:09,0.567,0.567,Cell96
2022-10-10 12:52:10,0.565,0.565,Cell96
2022-10-10 12:52:11,0.566,0.566,Cell96
2022-10-10 12:52:12,0.566,0.566,Cell96
2022-10-10 12:52:13,0.567,0.567,Cell96
2022-10-10 12:52:14,0.565,0.565,Cell96
2022-10-10 12:52:15,0.565,0.565,Cell96
2022-10-10 12:52:16,0.567,0.567,Cell96
2022-10-10 12:52:17,0.57,0.57,Cell96
2022-10-10 12:52:19,0.568,0.568,Cell96
2022-10-10 12:52:20,0.568,0.568,Cell96
2022-10-10 12:52:21,0.568,0.568,Cell96
2022-10-10 12:52:22,0.568,0.568,Cell96
2022-10-10 12:52:23,0.567,0.567,Cell96
2022-10-10 12:52:24,0.567,0.567,Cell96
2022-10-10 12:52:25,0.566,0.566,Cell96
2022-10-10 12:52:26,0.566,0.566,Cell96
2022-10-10 12:52:27,0.565,0.565,Cell96
2022-10-10 12:52:28,0.565,0.565,Cell96
2022-10-10 12:52:29,0.567,0.567,Cell96
2022-10-10 12:52:31,0.568,0.568,Cell96
2022-10-10 12:52:31,0.566,0.566,Cell96
2022-10-10 12:52:33,0.566,0.566,Cell96
2022-10-10 12:52:34,0.566,0.566,Cell96
2022-10-10 12:52:35,0.568,0.568,Cell96
2022-10-10 12:52:36,0.568,0.568,Cell96
2022-10-10 12:52:37,0.567,0.567,Cell96
2022-10-10 12:52:38,0.566,0.566,Cell96
2022-10-10 12:52:39,0.566,0.566,Cell96
2022-10-10 12:52:40,0.567,0.567,Cell96
2022-10-10 12:52:41,0.567,0.567,Cell96
2022-10-10 12:52:42,0.554,0.554,Cell96
2022-10-10 12:52:43,0.553,0.553,Cell96
2022-10-10 12:52:44,0.552,0.552,Cell96
2022-10-10 12:52:45,0.549,0.549,Cell96
2022-10-10 12:52:46,0.549,0.549,Cell96
2022-10-10 12:52:47,0.548,0.548,Cell96
2022-10-10 12:52:48,0.548,0.548,Cell96
2022-10-10 12:52:49,0.543,0.543,Cell96
2022-10-10 12:52:50,0.536,0.536,Cell96
2022-10-10 12:52:51,0.537,0.537,Cell96
2022-10-10 12:52:52,0.532,0.532,Cell96
2022-10-10 12:52:53,0.527,0.527,Cell96
2022-10-10 12:52:54,0.527,0.527,Cell96
2022-10-10 12:52:55,0.531,0.531,Cell96
2022-10-10 12:52:56,0.525,0.525,Cell96
2022-10-10 12:52:57,0.525,0.525,Cell96
2022-10-10 12:52:58,0.524,0.524,Cell96
2022-10-10 12:52:59,0.514,0.514,Cell96
2022-10-10 12:53:00,0.514,0.514,Cell96
2022-10-10 12:53:01,0.504,0.504,Cell96
2022-10-10 12:53:02,0.505,0.505,Cell96
2022-10-10 12:53:03,0.495,0.495,Cell96
2022-10-10 12:53:04,0.495,0.495,Cell96
2022-10-10 12:53:06,0.493,0.493,Cell96
2022-10-10 12:53:07,0.498,0.498,Cell96
2022-10-10 12:53:08,0.489,0.489,Cell96
2022-10-10 12:53:09,0.493,0.493,Cell96
2022-10-10 12:53:10,0.483,0.483,Cell96
2022-10-10 12:53:11,0.484,0.484,Cell96
2022-10-10 12:53:12,0.482,0.482,Cell96
2022-10-10 12:53:13,0.472,0.472,Cell96
2022-10-10 12:53:14,0.466,0.466,Cell96
2022-10-10 12:53:15,0.474,0.474,Cell96
2022-10-10 12:53:16,0.463,0.463,Cell96
2022-10-10 12:53:17,0.466,0.466,Cell96
2022-10-10 12:53:18,0.454,0.454,Cell96
2022-10-10 12:53:19,0.446,0.446,Cell96
2022-10-10 12:53:20,0.446,0.446,Cell96
2022-10-10 12:53:22,0.441,0.441,Cell96
2022-10-10 12:53:23,0.443,0.443,Cell96
2022-10-10 12:53:24,0.443,0.443,Cell96
2022-10-10 12:53:25,0.437,0.437,Cell96
2022-10-10 12:53:26,0.437,0.437,Cell96
2022-10-10 12:53:27,0.427,0.427,Cell96
2022-10-10 12:53:28,0.432,0.432,Cell96
2022-10-10 12:53:29,0.432,0.432,Cell96
2022-10-10 12:53:30,0.433,0.433,Cell96
2022-10-10 12:53:31,0.433,0.433,Cell96
2022-10-10 12:53:32,0.44,0.44,Cell96
2022-10-10 12:53:33,0.438,0.438,Cell96
2022-10-10 12:53:34,0.441,0.441,Cell96
2022-10-10 12:53:35,0.441,0.441,Cell96
2022-10-10 12:53:36,0.442,0.442,Cell96
2022-10-10 12:53:37,0.442,0.442,Cell96
2022-10-10 12:53:39,0.441,0.441,Cell96
2022-10-10 12:53:40,0.442,0.442,Cell96
2022-10-10 12:53:41,0.442,0.442,Cell96
2022-10-10 12:53:42,0.44,0.44,Cell96
2022-10-10 12:53:43,0.441,0.441,Cell96
2022-10-10 12:53:44,0.44,0.44,Cell96
2022-10-10 12:53:45,0.44,0.44,Cell96
2022-10-10 12:53:46,0.44,0.44,Cell96
2022-10-10 12:53:47,0.437,0.437,Cell96
2022-10-10 12:53:48,0.439,0.439,Cell96
2022-10-10 12:53:49,0.441,0.441,Cell96
2022-10-10 12:53:50,0.441,0.441,Cell96
2022-10-10 12:53:51,0.44,0.44,Cell96
2022-10-10 12:53:52,0.441,0.441,Cell96
2022-10-10 12:53:53,0.44,0.44,Cell96
2022-10-10 12:53:54,0.44,0.44,Cell96
2022-10-10 12:53:55,0.441,0.441,Cell96
2022-10-10 12:53:56,0.441,0.441,Cell96
2022-10-10 12:53:57,0.441,0.441,Cell96
2022-10-10 12:53:58,0.441,0.441,Cell96
2022-10-10 12:53:59,0.443,0.443,Cell96
2022-10-10 12:54:01,0.444,0.444,Cell96
2022-10-10 12:54:02,0.443,0.443,Cell96
2022-10-10 12:54:03,0.443,0.443,Cell96
2022-10-10 12:54:04,0.443,0.443,Cell96
2022-10-10 12:54:05,0.441,0.441,Cell96
2022-10-10 12:54:06,0.442,0.442,Cell96
2022-10-10 12:54:07,0.442,0.442,Cell96
2022-10-10 12:54:08,0.441,0.441,Cell96
2022-10-10 12:54:09,0.441,0.441,Cell96
2022-10-10 12:54:10,0.443,0.443,Cell96
2022-10-10 12:54:11,0.442,0.442,Cell96
2022-10-10 12:54:12,0.443,0.443,Cell96
2022-10-10 12:54:13,0.443,0.443,Cell96
2022-10-10 12:54:14,0.441,0.441,Cell96
2022-10-10 12:54:15,0.443,0.443,Cell96
2022-10-10 12:54:16,0.444,0.444,Cell96
2022-10-10 12:54:17,0.444,0.444,Cell96
2022-10-10 12:54:18,0.444,0.444,Cell96
2022-10-10 12:54:19,0.444,0.444,Cell96
2022-10-10 12:54:20,0.444,0.444,Cell96
2022-10-10 12:54:21,0.444,0.444,Cell96
2022-10-10 12:54:22,0.445,0.445,Cell96
2022-10-10 12:54:23,0.445,0.445,Cell96
2022-10-10 12:54:24,0.445,0.445,Cell96
2022-10-10 12:54:25,0.444,0.444,Cell96
2022-10-10 12:54:26,0.443,0.443,Cell96
2022-10-10 12:54:27,0.444,0.444,Cell96
2022-10-10 12:54:28,0.444,0.444,Cell96
2022-10-10 12:54:29,0.444,0.444,Cell96
2022-10-10 12:54:30,0.444,0.444,Cell96
2022-10-10 12:54:31,0.443,0.443,Cell96
2022-10-10 12:54:32,0.441,0.441,Cell96
2022-10-10 12:54:33,0.444,0.444,Cell96
2022-10-10 12:54:34,0.441,0.441,Cell96
2022-10-10 12:54:35,0.443,0.443,Cell96
2022-10-10 12:54:36,0.445,0.445,Cell96
2022-10-10 12:54:37,0.445,0.445,Cell96
2022-10-10 12:54:38,0.445,0.445,Cell96
2022-10-10 12:54:39,0.445,0.445,Cell96
2022-10-10 12:54:40,0.443,0.443,Cell96
2022-10-10 12:54:41,0.443,0.443,Cell96
2022-10-10 12:54:42,0.442,0.442,Cell96
2022-10-10 12:54:44,0.443,0.443,Cell96
2022-10-10 12:54:45,0.443,0.443,Cell96
2022-10-10 12:54:46,0.445,0.445,Cell96
2022-10-10 12:54:47,0.445,0.445,Cell96
2022-10-10 12:54:48,0.444,0.444,Cell96
2022-10-10 12:54:49,0.444,0.444,Cell96
2022-10-10 12:54:50,0.445,0.445,Cell96
2022-10-10 12:54:51,0.444,0.444,Cell96
2022-10-10 12:54:52,0.444,0.444,Cell96
2022-10-10 12:54:54,0.444,0.444,Cell96
2022-10-10 12:54:55,0.445,0.445,Cell96
2022-10-10 12:54:56,0.441,0.441,Cell96
2022-10-10 12:54:57,0.444,0.444,Cell96
2022-10-10 12:54:58,0.446,0.446,Cell96
2022-10-10 12:54:59,0.446,0.446,Cell96
2022-10-10 12:55:00,0.446,0.446,Cell96
2022-10-10 12:55:01,0.445,0.445,Cell96
2022-10-10 12:55:02,0.444,0.444,Cell96
2022-10-10 12:55:03,0.445,0.445,Cell96
2022-10-10 12:55:04,0.444,0.444,Cell96
2022-10-10 12:55:05,0.446,0.446,Cell96
2022-10-10 12:55:06,0.444,0.444,Cell96
2022-10-10 12:55:07,0.446,0.446,Cell96
2022-10-10 12:55:08,0.446,0.446,Cell96
2022-10-10 12:55:09,0.447,0.447,Cell96
2022-10-10 12:55:10,0.447,0.447,Cell96
2022-10-10 12:55:11,0.446,0.446,Cell96
2022-10-10 12:55:12,0.446,0.446,Cell96
2022-10-10 12:55:16,0.444,0.444,Cell96
2022-10-10 12:55:22,0.444,0.444,Cell96
2022-10-10 12:55:23,0.444,0.444,Cell96
2022-10-10 12:55:24,0.446,0.446,Cell96
2022-10-10 12:55:29,0.444,0.444,Cell96
2022-10-10 12:55:30,0.444,0.444,Cell96
2022-10-10 12:55:31,0.444,0.444,Cell96
2022-10-10 12:55:32,0.446,0.446,Cell96
2022-10-10 12:55:33,0.445,0.445,Cell96
2022-10-10 12:55:34,0.444,0.444,Cell96
2022-10-10 12:55:35,0.446,0.446,Cell96
2022-10-10 12:55:36,0.446,0.446,Cell96
2022-10-10 12:55:37,0.445,0.445,Cell96
2022-10-10 12:55:38,0.445,0.445,Cell96
2022-10-10 12:55:39,0.442,0.442,Cell96
2022-10-10 12:55:40,0.444,0.444,Cell96
2022-10-10 12:55:41,0.446,0.446,Cell96
2022-10-10 12:55:42,0.446,0.446,Cell96
2022-10-10 12:55:43,0.444,0.444,Cell96
2022-10-10 12:55:44,0.444,0.444,Cell96
2022-10-10 12:55:45,0.445,0.445,Cell96
2022-10-10 12:55:46,0.445,0.445,Cell96
2022-10-10 12:55:47,0.447,0.447,Cell96
2022-10-10 12:55:48,0.447,0.447,Cell96
2022-10-10 12:55:49,0.444,0.444,Cell96
2022-10-10 12:55:50,0.445,0.445,Cell96
2022-10-10 12:55:51,0.446,0.446,Cell96
2022-10-10 12:55:53,0.446,0.446,Cell96
2022-10-10 12:55:54,0.443,0.443,Cell96
2022-10-10 12:55:55,0.447,0.447,Cell96
2022-10-10 12:55:56,0.444,0.444,Cell96
2022-10-10 12:55:57,0.444,0.444,Cell96
2022-10-10 12:55:58,0.444,0.444,Cell96
2022-10-10 12:55:59,0.444,0.444,Cell96
2022-10-10 12:56:00,0.444,0.444,Cell96
2022-10-10 12:56:01,0.446,0.446,Cell96
2022-10-10 12:56:02,0.445,0.445,Cell96
2022-10-10 12:56:03,0.446,0.446,Cell96
2022-10-10 12:56:04,0.446,0.446,Cell96
2022-10-10 12:56:05,0.447,0.447,Cell96
2022-10-10 12:56:06,0.447,0.447,Cell96
2022-10-10 12:56:07,0.446,0.446,Cell96
2022-10-10 12:56:08,0.447,0.447,Cell96
2022-10-10 12:56:09,0.447,0.447,Cell96
2022-10-10 12:56:10,0.446,0.446,Cell96
2022-10-10 12:56:12,0.446,0.446,Cell96
2022-10-10 12:56:13,0.446,0.446,Cell96
2022-10-10 12:56:14,0.447,0.447,Cell96
2022-10-10 12:56:15,0.447,0.447,Cell96
2022-10-10 12:56:16,0.447,0.447,Cell96
2022-10-10 12:56:17,0.447,0.447,Cell96
2022-10-10 12:56:18,0.445,0.445,Cell96
2022-10-10 12:56:19,0.444,0.444,Cell96
2022-10-10 12:56:20,0.444,0.444,Cell96
2022-10-10 12:56:21,0.444,0.444,Cell96
2022-10-10 12:56:22,0.446,0.446,Cell96
2022-10-10 12:56:23,0.446,0.446,Cell96
2022-10-10 12:56:24,0.447,0.447,Cell96
2022-10-10 12:56:27,0.447,0.447,Cell96
2022-10-10 12:56:28,0.448,0.448,Cell96
2022-10-10 12:56:38,0.447,0.447,Cell96
2022-10-10 12:56:39,0.448,0.448,Cell96
2022-10-10 12:56:40,0.448,0.448,Cell96
2022-10-10 12:56:41,0.449,0.449,Cell96
2022-10-10 12:56:46,0.447,0.447,Cell96
2022-10-10 12:56:47,0.447,0.447,Cell96
2022-10-10 12:56:48,0.446,0.446,Cell96
2022-10-10 12:56:49,0.446,0.446,Cell96
2022-10-10 12:56:50,0.447,0.447,Cell96
2022-10-10 12:56:51,0.444,0.444,Cell96
2022-10-10 12:56:52,0.444,0.444,Cell96
2022-10-10 12:56:53,0.444,0.444,Cell96
2022-10-10 12:56:54,0.444,0.444,Cell96
2022-10-10 12:56:55,0.444,0.444,Cell96
2022-10-10 12:56:56,0.444,0.444,Cell96
2022-10-10 12:56:57,0.446,0.446,Cell96
2022-10-10 12:56:58,0.446,0.446,Cell96
2022-10-10 12:56:59,0.446,0.446,Cell96
2022-10-10 12:57:00,0.447,0.447,Cell96
2022-10-10 12:57:01,0.447,0.447,Cell96
2022-10-10 12:57:02,0.447,0.447,Cell96
2022-10-10 12:57:03,0.447,0.447,Cell96
2022-10-10 12:57:04,0.446,0.446,Cell96
2022-10-10 12:57:05,0.446,0.446,Cell96
2022-10-10 12:57:06,0.446,0.446,Cell96
2022-10-10 12:57:07,0.446,0.446,Cell96
2022-10-10 12:57:08,0.446,0.446,Cell96
2022-10-10 12:57:09,0.446,0.446,Cell96
2022-10-10 12:57:10,0.446,0.446,Cell96
2022-10-10 12:57:11,0.444,0.444,Cell96
2022-10-10 12:57:12,0.444,0.444,Cell96
2022-10-10 12:57:13,0.449,0.449,Cell96
2022-10-10 12:57:14,0.449,0.449,Cell96
2022-10-10 12:57:15,0.446,0.446,Cell96
2022-10-10 12:57:16,0.449,0.449,Cell96
2022-10-10 12:57:17,0.449,0.449,Cell96
2022-10-10 12:57:18,0.449,0.449,Cell96
2022-10-10 12:57:19,0.444,0.444,Cell96
2022-10-10 12:57:20,0.446,0.446,Cell96
2022-10-10 12:57:21,0.446,0.446,Cell96
2022-10-10 12:57:22,0.446,0.446,Cell96
2022-10-10 12:57:24,0.444,0.444,Cell96
2022-10-10 12:57:25,0.447,0.447,Cell96
2022-10-10 12:57:26,0.446,0.446,Cell96
2022-10-10 12:57:27,0.447,0.447,Cell96
2022-10-10 12:57:28,0.447,0.447,Cell96
2022-10-10 12:57:29,0.448,0.448,Cell96
2022-10-10 12:57:30,0.447,0.447,Cell96
2022-10-10 12:57:31,0.447,0.447,Cell96
2022-10-10 12:57:32,0.447,0.447,Cell96
2022-10-10 12:57:33,0.446,0.446,Cell96
2022-10-10 12:57:34,0.446,0.446,Cell96
2022-10-10 12:57:35,0.445,0.445,Cell96
2022-10-10 12:57:36,0.445,0.445,Cell96
2022-10-10 12:57:37,0.447,0.447,Cell96
2022-10-10 12:57:39,0.444,0.444,Cell96
2022-10-10 12:57:40,0.446,0.446,Cell96
2022-10-10 12:57:41,0.449,0.449,Cell96
2022-10-10 12:57:42,0.449,0.449,Cell96
2022-10-10 12:57:43,0.446,0.446,Cell96
2022-10-10 12:57:44,0.449,0.449,Cell96
2022-10-10 12:57:45,0.449,0.449,Cell96
2022-10-10 12:57:46,0.446,0.446,Cell96
2022-10-10 12:57:47,0.446,0.446,Cell96
2022-10-10 12:57:48,0.938,0.938,Cell96
2022-10-10 12:57:49,0.938,0.938,Cell96
2022-10-10 12:57:50,0.94,0.94,Cell96
2022-10-10 12:57:51,0.939,0.939,Cell96
2022-10-10 12:57:52,0.939,0.939,Cell96
2022-10-10 12:57:53,0.942,0.942,Cell96
2022-10-10 12:57:57,0.944,0.944,Cell96
2022-10-10 12:57:58,0.943,0.943,Cell96
2022-10-10 12:57:59,0.944,0.944,Cell96
2022-10-10 12:58:00,0.943,0.943,Cell96
2022-10-10 12:58:01,0.943,0.943,Cell96
2022-10-10 12:58:02,0.943,0.943,Cell96
2022-10-10 12:58:03,0.943,0.943,Cell96
2022-10-10 12:58:04,0.943,0.943,Cell96
2022-10-10 12:58:05,0.942,0.942,Cell96
2022-10-10 12:58:07,0.943,0.943,Cell96
2022-10-10 12:58:08,0.941,0.941,Cell96
2022-10-10 12:58:09,0.942,0.942,Cell96
2022-10-10 12:58:10,0.941,0.941,Cell96
2022-10-10 12:58:14,0.937,0.937,Cell96
2022-10-10 12:58:15,0.936,0.936,Cell96
2022-10-10 12:58:16,0.936,0.936,Cell96
2022-10-10 12:58:17,0.935,0.935,Cell96
2022-10-10 12:58:18,0.935,0.935,Cell96
2022-10-10 12:58:23,0.928,0.928,Cell96
2022-10-10 12:58:24,0.928,0.928,Cell96
2022-10-10 12:58:25,0.927,0.927,Cell96
2022-10-10 12:58:26,0.925,0.925,Cell96
2022-10-10 12:58:30,0.916,0.916,Cell96
